what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1299964755435
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1299964755436
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1299964755437
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1299964755437
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1299964755438
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1299964755439
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1299964755440
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1299964755440
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1299964755442
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1299964755443
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1299964755446
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1299964755447
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1299964755447
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1299964755448
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1299964755449
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1299964755450
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1299964755451
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1299964755452
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1299964755453
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1299964755454
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1299964755456
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1299964755457
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1299964755458
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1299964755459
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1299964755460
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1299964755461
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1299964755461
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1299964755462
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1299964755463
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1299964755464
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1299964755465
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1299964755465
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1299964755465
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1299964755466
started,bundle,com.android.ide.eclipse.adt,10.0.0.v201102162101-104271,"com.android.ide.eclipse.adt",1299964755467
started,bundle,com.android.ide.eclipse.ddms,10.0.0.v201102162101-104271,"com.android.ide.eclipse.ddms",1299964755467
started,bundle,com.android.ide.eclipse.traceview,10.0.0.v201102162101-104271,"com.android.ide.eclipse.traceview",1299964755467
os,sysinfo,,,"win32",1299964755471
arch,sysinfo,,,"x86_64",1299964755471
ws,sysinfo,,,"win32",1299964755471
locale,sysinfo,,,"en_GB",1299964755471
processors,sysinfo,,,"8",1299964755471
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1299964755471
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1299964755471
java.specification.name,sysinfo,,,"Java Platform API Specification",1299964755471
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1299964755471
java.specification.version,sysinfo,,,"1.6",1299964755471
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1299964755471
java.version,sysinfo,,,"1.6.0_23",1299964755471
java.vm.info,sysinfo,,,"mixed mode",1299964755471
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1299964755471
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1299964755471
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1299964755471
java.vm.specification.version,sysinfo,,,"1.0",1299964755471
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1299964755471
java.vm.version,sysinfo,,,"19.0-b09",1299964755471
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1299964756378
started,bundle,org.eclipse.draw2d,3.6.2.v20110128-0100,"org.eclipse.draw2d",1299964763676
error,log,,,"The URL ""bundleresource://282.fwk1615734796/com/android/ide/common/layout/margins.png"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964764394
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299964772495
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299964775271
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1299964775280
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1299964777887
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299964778076
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299964786228
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1299964786247
activated,editor,com.android.ide.eclipse.adt,10.0.0.v201102162101-104271,"com.android.ide.eclipse.editors.layout.LayoutEditor",1299964786966
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1299964789710
activated,editor,com.android.ide.eclipse.adt,10.0.0.v201102162101-104271,"com.android.ide.eclipse.editors.layout.LayoutEditor",1299964817982
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1299964822578
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1299964823925
error,log,,,"The URL ""bundleentry://218.fwk1615734796/icons/full/elcl16/refresh_nav.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964823933
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1299964825619
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1299964826801
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1299964828327
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1299964831615
executed,command,,,"com.android.ide.eclipse.adt.junit.launchShortcut.run",1299964831647
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1299964831677
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299964832540
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299964843363
opened,editor,com.android.ide.eclipse.adt,10.0.0.v201102162101-104271,"com.android.ide.eclipse.editors.layout.LayoutEditor",1299964846057
activated,editor,com.android.ide.eclipse.adt,10.0.0.v201102162101-104271,"com.android.ide.eclipse.editors.layout.LayoutEditor",1299964846126
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1299964848330
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299964852206
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299964854383
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1299964854390
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1299964857315
opened,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1299964857458
activated,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1299964857504
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1299964858638
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1299964860003
executed,command,,,"com.android.ide.eclipse.adt.junit.launchShortcut.run",1299964865147
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/eview16/stackframe.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872673
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/eview16/junitsucc.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872677
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/eview16/juniterr.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872680
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/eview16/junitsuccq.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872683
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/eview16/juniterrq.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872686
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/obj16/test.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872689
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/obj16/testok.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872693
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/obj16/testerr.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872696
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/obj16/testfail.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872699
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/obj16/testrun.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872703
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/obj16/testignored.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872707
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/obj16/tsuite.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872710
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/obj16/tsuiteok.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872713
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/obj16/tsuiteerror.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872717
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/obj16/tsuitefail.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872720
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/obj16/tsuiterun.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872723
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/eview16/junit.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872728
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/dlcl16/select_next.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872747
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/elcl16/select_next.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872751
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/dlcl16/select_prev.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872758
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/elcl16/select_prev.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872762
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/obj16/failures.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872766
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/dlcl16/lock.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872771
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/elcl16/lock.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872774
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/dlcl16/relaunch.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872779
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/elcl16/relaunch.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872783
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/dlcl16/relaunchf.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872787
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/elcl16/relaunchf.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872791
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/dlcl16/stop.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872795
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/elcl16/stop.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872799
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/dlcl16/history_list.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872804
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/elcl16/history_list.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872808
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/ovr16/error_ovr.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872814
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/ovr16/failed_ovr.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872817
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/dlcl16/cfilter.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872854
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/elcl16/cfilter.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872857
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/dlcl16/compare.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872861
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/elcl16/compare.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872865
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/obj16/exc_catch.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872878
error,log,,,"The URL ""bundleentry://143.fwk1615734796/icons/full/obj16/stkfrm_obj.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299964872882
opened,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1299964872892
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1299964876075
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1299964886655
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1299964893194
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299964900040
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299964935937
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1299964943232
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1299964943476
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1299965038304
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299965056622
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1299965059063
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1299965059136
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299965065118
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1299965075067
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1299965075820
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1299965075897
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1299965098502
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1299965113368
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1299965149427
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1299965155401
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299965164433
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299965187307
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1299965203512
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1299965209291
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1299965209358
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299965226974
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299965443222
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1299965450871
error,log,,,"The URL ""bundleentry://215.fwk1615734796/icons/full/obj16/quick_fix_warning_obj.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299965450892
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1299965468151
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299965471477
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299965471687
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299965483934
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1299965527525
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1299965527538
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1299965527734
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299965533155
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299965533518
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1299965541566
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1299965545584
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1299965545982
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299965550667
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299965553735
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1299965574638
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1299965574916
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1299965575228
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1299965575882
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1299965576262
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1299965577031
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1299965577397
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1299965578924
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1299965580638
error,log,,,"The URL ""bundleentry://148.fwk1615734796/icons/full/obj16/annotation_obj.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299965607730
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1299965607801
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1299965617418
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1299965617772
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1299965618904
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1299965619139
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1299965619576
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1299965632403
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1299965633525
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1299965634310
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1299965637216
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1299965638473
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1299965654710
