what,kind,bundleId,bundleVersion,description,time
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1299967397087
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299967404119
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299967405096
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1299967429352
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1299967429697
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1299967493560
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1299967493768
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299967504673
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299967505456
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299967522742
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299967523255
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1299967526628
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1299967559213
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1299967562672
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1299967564681
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1299967565944
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1299967570410
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1299967572667
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1299967588911
error,log,,,"The URL ""bundleentry://148.fwk1615734796/icons/full/obj16/methpri_obj.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299967591939
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1299967591988
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1299967612129
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1299967613447
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1299967613605
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1299967615749
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1299967617216
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299967622035
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1299967643407
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299967644426
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1299967659953
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1299967673929
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1299967702398
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1299967732158
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1299967732365
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1299967732827
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1299967732999
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1299967733337
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1299967734163
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1299967734795
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1299967740355
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299967744405
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299967755471
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299967798914
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299967800737
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1299967804073
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299967805405
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299967806879
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1299967807759
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299967810007
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299967811346
error,log,,,"The URL ""bundleentry://148.fwk1615734796/icons/full/eview16/browse_persp.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299967816132
error,log,,,"The URL ""bundleentry://209.fwk1615734796/icons/full/eview16/synch_synch.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299967816139
error,log,,,"The URL ""bundleentry://266.fwk1615734796/icons/full/xml_perspective.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299967816145
error,log,,,"The URL ""bundleentry://24.fwk1615734796/icons/full/eview16/ant_view.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299967817521
error,log,,,"The URL ""bundleentry://148.fwk1615734796/icons/full/eview16/browse_persp.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299967818437
error,log,,,"The URL ""bundleentry://209.fwk1615734796/icons/full/eview16/synch_synch.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299967818444
error,log,,,"The URL ""bundleentry://266.fwk1615734796/icons/full/xml_perspective.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299967818450
error,log,,,"The URL ""bundleentry://51.fwk1615734796/icons/full/eview16/debug_persp.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299967819815
error,log,,,"The URL ""bundleentry://148.fwk1615734796/icons/full/eview16/browse_persp.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299967819821
error,log,,,"The URL ""bundleentry://148.fwk1615734796/icons/full/eview16/hierch_persp.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299967819825
error,log,,,"The URL ""bundleentry://209.fwk1615734796/icons/full/eview16/synch_synch.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299967819832
error,log,,,"The URL ""bundleentry://266.fwk1615734796/icons/full/xml_perspective.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299967819836
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299967819845
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299967825592
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1299967825610
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1299967825610
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.TaskList",1299967830027
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.TaskList",1299967830058
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1299967833280
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1299967833337
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1299967838529
error,log,,,"The URL ""bundleentry://24.fwk1615734796/icons/full/eview16/ant_view.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1299967847359
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1299967850238
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1299967850286
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1299967850287
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1299967854399
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1299967865096
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1299967865245
